#heuristic2.csv
#
#
#
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h2,90929,acyc_0700-03.txt,700,2219,200,0,,0
h2,90930,acyc_0700-03.txt,700,2219,200,0,,0
h2,90931,acyc_0700-03.txt,700,2219,200,0,,0
h2,90932,acyc_0700-03.txt,700,2219,300,0,,0
h2,90933,acyc_0700-03.txt,700,2219,200,0,,0
h2,90934,acyc_0700-03.txt,700,2219,300,0,,0
h2,90935,acyc_0700-03.txt,700,2219,200,0,,0
h2,90936,acyc_0700-03.txt,700,2219,100,0,,0
h2,90937,acyc_0700-03.txt,700,2219,100,0,,0
h2,90938,acyc_0700-03.txt,700,2219,200,0,,0
h2,90939,acyc_0700-03.txt,700,2219,100,0,,0
h2,90940,acyc_0700-03.txt,700,2219,200,0,,0
h2,90941,acyc_0700-03.txt,700,2219,200,0,,0
h2,90942,acyc_0700-03.txt,700,2219,300,0,,0
h2,90943,acyc_0700-03.txt,700,2219,200,0,,0
h2,90944,acyc_0700-03.txt,700,2219,200,0,,0
h2,90945,acyc_0700-03.txt,700,2219,300,0,,0
h2,90946,acyc_0700-03.txt,700,2219,300,0,,0
h2,90947,acyc_0700-03.txt,700,2219,200,0,,0
h2,90948,acyc_0700-03.txt,700,2219,300,0,,0
h2,90949,acyc_0700-03.txt,700,2219,200,0,,0
h2,90950,acyc_0700-03.txt,700,2219,200,0,,0
h2,90951,acyc_0700-03.txt,700,2219,200,0,,0
h2,90952,acyc_0700-03.txt,700,2219,400,0,,0
h2,90953,acyc_0700-03.txt,700,2219,300,0,,0
h2,90954,acyc_0700-03.txt,700,2219,300,0,,0
h2,90955,acyc_0700-03.txt,700,2219,200,0,,0
h2,90956,acyc_0700-03.txt,700,2219,200,0,,0
h2,90957,acyc_0700-03.txt,700,2219,200,0,,0
h2,90958,acyc_0700-03.txt,700,2219,200,0,,0
h2,90959,acyc_0700-03.txt,700,2219,200,0,,0
h2,90960,acyc_0700-03.txt,700,2219,100,0,,0
h2,90961,acyc_0700-03.txt,700,2219,300,0,,0
h2,90962,acyc_0700-03.txt,700,2219,300,0,,0
h2,90963,acyc_0700-03.txt,700,2219,200,0,,0
h2,90964,acyc_0700-03.txt,700,2219,700,0,,0
h2,90965,acyc_0700-03.txt,700,2219,200,0,,0
h2,90966,acyc_0700-03.txt,700,2219,100,0,,0
h2,90967,acyc_0700-03.txt,700,2219,300,0,,0
h2,90968,acyc_0700-03.txt,700,2219,400,0,,0
h2,90969,acyc_0700-03.txt,700,2219,200,0,,0
h2,90970,acyc_0700-03.txt,700,2219,300,0,,0
h2,90971,acyc_0700-03.txt,700,2219,100,0,,0
h2,90972,acyc_0700-03.txt,700,2219,300,0,,0
h2,90973,acyc_0700-03.txt,700,2219,300,0,,0
h2,90974,acyc_0700-03.txt,700,2219,100,0,,0
h2,90975,acyc_0700-03.txt,700,2219,100,0,,0
h2,90976,acyc_0700-03.txt,700,2219,200,0,,0
h2,90977,acyc_0700-03.txt,700,2219,200,0,,0
h2,90978,acyc_0700-03.txt,700,2219,300,0,,0
h2,90979,acyc_0700-03.txt,700,2219,200,0,,0
h2,90980,acyc_0700-03.txt,700,2219,300,0,,0
h2,90981,acyc_0700-03.txt,700,2219,200,0,,0
h2,90982,acyc_0700-03.txt,700,2219,300,0,,0
h2,90983,acyc_0700-03.txt,700,2219,200,0,,0
h2,90984,acyc_0700-03.txt,700,2219,100,0,,0
h2,90985,acyc_0700-03.txt,700,2219,300,0,,0
h2,90986,acyc_0700-03.txt,700,2219,600,0,,0
h2,90987,acyc_0700-03.txt,700,2219,200,0,,0
h2,90988,acyc_0700-03.txt,700,2219,200,0,,0
h2,90989,acyc_0700-03.txt,700,2219,200,0,,0
h2,90990,acyc_0700-03.txt,700,2219,100,0,,0
h2,90991,acyc_0700-03.txt,700,2219,100,0,,0
h2,90992,acyc_0700-03.txt,700,2219,200,0,,0
h2,90993,acyc_0700-03.txt,700,2219,400,0,,0
h2,90994,acyc_0700-03.txt,700,2219,200,0,,0
h2,90995,acyc_0700-03.txt,700,2219,200,0,,0
h2,90996,acyc_0700-03.txt,700,2219,300,0,,0
h2,90997,acyc_0700-03.txt,700,2219,600,0,,0
h2,90998,acyc_0700-03.txt,700,2219,100,0,,0
h2,90999,acyc_0700-03.txt,700,2219,300,0,,0
h2,91000,acyc_0700-03.txt,700,2219,100,0,,0
h2,91001,acyc_0700-03.txt,700,2219,200,0,,0
h2,91002,acyc_0700-03.txt,700,2219,200,0,,0
h2,91003,acyc_0700-03.txt,700,2219,100,0,,0
h2,91004,acyc_0700-03.txt,700,2219,200,0,,0
h2,91005,acyc_0700-03.txt,700,2219,200,0,,0
h2,91006,acyc_0700-03.txt,700,2219,200,0,,0
h2,91007,acyc_0700-03.txt,700,2219,300,0,,0
h2,91008,acyc_0700-03.txt,700,2219,200,0,,0
h2,91009,acyc_0700-03.txt,700,2219,200,0,,0
h2,91010,acyc_0700-03.txt,700,2219,200,0,,0
h2,91011,acyc_0700-03.txt,700,2219,100,0,,0
h2,91012,acyc_0700-03.txt,700,2219,100,0,,0
h2,91013,acyc_0700-03.txt,700,2219,300,0,,0
h2,91014,acyc_0700-03.txt,700,2219,300,0,,0
h2,91015,acyc_0700-03.txt,700,2219,300,0,,0
h2,91016,acyc_0700-03.txt,700,2219,200,0,,0
h2,91017,acyc_0700-03.txt,700,2219,200,0,,0
h2,91018,acyc_0700-03.txt,700,2219,200,0,,0
h2,91019,acyc_0700-03.txt,700,2219,300,0,,0
h2,91020,acyc_0700-03.txt,700,2219,200,0,,0
h2,91021,acyc_0700-03.txt,700,2219,200,0,,0
h2,91022,acyc_0700-03.txt,700,2219,200,0,,0
h2,91023,acyc_0700-03.txt,700,2219,100,0,,0
h2,91024,acyc_0700-03.txt,700,2219,200,0,,0
h2,91025,acyc_0700-03.txt,700,2219,300,0,,0
h2,91026,acyc_0700-03.txt,700,2219,200,0,,0
h2,91027,acyc_0700-03.txt,700,2219,200,0,,0
h2,91028,acyc_0700-03.txt,700,2219,200,0,,0
h2,91029,acyc_0700-03.txt,700,2219,300,0,,0
h2,91030,acyc_0700-03.txt,700,2219,300,0,,0
h2,91031,acyc_0700-03.txt,700,2219,300,0,,0
h2,91032,acyc_0700-03.txt,700,2219,300,0,,0
h2,91033,acyc_0700-03.txt,700,2219,300,0,,0
h2,91034,acyc_0700-03.txt,700,2219,100,0,,0
h2,91035,acyc_0700-03.txt,700,2219,300,0,,0
h2,91036,acyc_0700-03.txt,700,2219,200,0,,0
h2,91037,acyc_0700-03.txt,700,2219,200,0,,0
h2,91038,acyc_0700-03.txt,700,2219,300,0,,0
h2,91039,acyc_0700-03.txt,700,2219,300,0,,0
h2,91040,acyc_0700-03.txt,700,2219,200,0,,0
h2,91041,acyc_0700-03.txt,700,2219,200,0,,0
h2,91042,acyc_0700-03.txt,700,2219,200,0,,0
h2,91043,acyc_0700-03.txt,700,2219,200,0,,0
h2,91044,acyc_0700-03.txt,700,2219,100,0,,0
h2,91045,acyc_0700-03.txt,700,2219,200,0,,0
h2,91046,acyc_0700-03.txt,700,2219,100,0,,0
h2,91047,acyc_0700-03.txt,700,2219,200,0,,0
h2,91048,acyc_0700-03.txt,700,2219,200,0,,0
h2,91049,acyc_0700-03.txt,700,2219,100,0,,0
h2,91050,acyc_0700-03.txt,700,2219,200,0,,0
h2,91051,acyc_0700-03.txt,700,2219,200,0,,0
h2,91052,acyc_0700-03.txt,700,2219,200,0,,0
h2,91053,acyc_0700-03.txt,700,2219,300,0,,0
h2,91054,acyc_0700-03.txt,700,2219,100,0,,0
h2,91055,acyc_0700-03.txt,700,2219,100,0,,0
h2,91056,acyc_0700-03.txt,700,2219,200,0,,0
h2,91057,acyc_0700-03.txt,700,2219,200,0,,0
h2,91058,acyc_0700-03.txt,700,2219,300,0,,0
h2,91059,acyc_0700-03.txt,700,2219,200,0,,0
h2,91060,acyc_0700-03.txt,700,2219,200,0,,0
h2,91061,acyc_0700-03.txt,700,2219,100,0,,0
h2,91062,acyc_0700-03.txt,700,2219,200,0,,0
h2,91063,acyc_0700-03.txt,700,2219,300,0,,0
h2,91064,acyc_0700-03.txt,700,2219,300,0,,0
h2,91065,acyc_0700-03.txt,700,2219,300,0,,0
h2,91066,acyc_0700-03.txt,700,2219,400,0,,0
h2,91067,acyc_0700-03.txt,700,2219,100,0,,0
h2,91068,acyc_0700-03.txt,700,2219,200,0,,0
h2,91069,acyc_0700-03.txt,700,2219,200,0,,0
h2,91070,acyc_0700-03.txt,700,2219,200,0,,0
h2,91071,acyc_0700-03.txt,700,2219,300,0,,0
h2,91072,acyc_0700-03.txt,700,2219,300,0,,0
h2,91073,acyc_0700-03.txt,700,2219,200,0,,0
h2,91074,acyc_0700-03.txt,700,2219,100,0,,0
h2,91075,acyc_0700-03.txt,700,2219,200,0,,0
h2,91076,acyc_0700-03.txt,700,2219,200,0,,0
h2,91077,acyc_0700-03.txt,700,2219,200,0,,0
h2,91078,acyc_0700-03.txt,700,2219,200,0,,0
h2,91079,acyc_0700-03.txt,700,2219,200,0,,0
h2,91080,acyc_0700-03.txt,700,2219,400,0,,0
h2,91081,acyc_0700-03.txt,700,2219,300,0,,0
h2,91082,acyc_0700-03.txt,700,2219,300,0,,0
h2,91083,acyc_0700-03.txt,700,2219,400,0,,0
h2,91084,acyc_0700-03.txt,700,2219,100,0,,0
h2,91085,acyc_0700-03.txt,700,2219,400,0,,0
h2,91086,acyc_0700-03.txt,700,2219,200,0,,0
h2,91087,acyc_0700-03.txt,700,2219,100,0,,0
h2,91088,acyc_0700-03.txt,700,2219,100,0,,0
h2,91089,acyc_0700-03.txt,700,2219,200,0,,0
h2,91090,acyc_0700-03.txt,700,2219,300,0,,0
h2,91091,acyc_0700-03.txt,700,2219,100,0,,0
h2,91092,acyc_0700-03.txt,700,2219,200,0,,0
h2,91093,acyc_0700-03.txt,700,2219,200,0,,0
h2,91094,acyc_0700-03.txt,700,2219,300,0,,0
h2,91095,acyc_0700-03.txt,700,2219,200,0,,0
h2,91096,acyc_0700-03.txt,700,2219,300,0,,0
h2,91097,acyc_0700-03.txt,700,2219,200,0,,0
h2,91098,acyc_0700-03.txt,700,2219,300,0,,0
h2,91099,acyc_0700-03.txt,700,2219,200,0,,0
h2,91100,acyc_0700-03.txt,700,2219,300,0,,0
h2,91101,acyc_0700-03.txt,700,2219,300,0,,0
h2,91102,acyc_0700-03.txt,700,2219,300,0,,0
h2,91103,acyc_0700-03.txt,700,2219,400,0,,0
h2,91104,acyc_0700-03.txt,700,2219,200,0,,0
h2,91105,acyc_0700-03.txt,700,2219,300,0,,0
h2,91106,acyc_0700-03.txt,700,2219,100,0,,0
h2,91107,acyc_0700-03.txt,700,2219,200,0,,0
h2,91108,acyc_0700-03.txt,700,2219,200,0,,0
h2,91109,acyc_0700-03.txt,700,2219,100,0,,0
h2,91110,acyc_0700-03.txt,700,2219,200,0,,0
h2,91111,acyc_0700-03.txt,700,2219,200,0,,0
h2,91112,acyc_0700-03.txt,700,2219,300,0,,0
h2,91113,acyc_0700-03.txt,700,2219,300,0,,0
h2,91114,acyc_0700-03.txt,700,2219,200,0,,0
h2,91115,acyc_0700-03.txt,700,2219,300,0,,0
h2,91116,acyc_0700-03.txt,700,2219,300,0,,0
h2,91117,acyc_0700-03.txt,700,2219,500,0,,0
h2,91118,acyc_0700-03.txt,700,2219,300,0,,0
h2,91119,acyc_0700-03.txt,700,2219,300,0,,0
h2,91120,acyc_0700-03.txt,700,2219,300,0,,0
h2,91121,acyc_0700-03.txt,700,2219,300,0,,0
h2,91122,acyc_0700-03.txt,700,2219,600,0,,0
h2,91123,acyc_0700-03.txt,700,2219,600,0,,0
h2,91124,acyc_0700-03.txt,700,2219,300,0,,0
h2,91125,acyc_0700-03.txt,700,2219,300,0,,0
h2,91126,acyc_0700-03.txt,700,2219,300,0,,0
h2,91127,acyc_0700-03.txt,700,2219,600,0,,0
h2,91128,acyc_0700-03.txt,700,2219,300,0,,0
h2,91129,acyc_0700-03.txt,700,2219,400,0,,0
h2,91130,acyc_0700-03.txt,700,2219,400,0,,0
h2,91131,acyc_0700-03.txt,700,2219,300,0,,0
h2,91132,acyc_0700-03.txt,700,2219,300,0,,0
h2,91133,acyc_0700-03.txt,700,2219,400,0,,0
h2,91134,acyc_0700-03.txt,700,2219,300,0,,0
h2,91135,acyc_0700-03.txt,700,2219,200,0,,0
h2,91136,acyc_0700-03.txt,700,2219,300,0,,0
h2,91137,acyc_0700-03.txt,700,2219,300,0,,0
h2,91138,acyc_0700-03.txt,700,2219,200,0,,0
h2,91139,acyc_0700-03.txt,700,2219,400,0,,0
h2,91140,acyc_0700-03.txt,700,2219,200,0,,0
h2,91141,acyc_0700-03.txt,700,2219,300,0,,0
h2,91142,acyc_0700-03.txt,700,2219,300,0,,0
h2,91143,acyc_0700-03.txt,700,2219,200,0,,0
h2,91144,acyc_0700-03.txt,700,2219,200,0,,0
h2,91145,acyc_0700-03.txt,700,2219,300,0,,0
h2,91146,acyc_0700-03.txt,700,2219,200,0,,0
h2,91147,acyc_0700-03.txt,700,2219,200,0,,0
h2,91148,acyc_0700-03.txt,700,2219,200,0,,0
h2,91149,acyc_0700-03.txt,700,2219,300,0,,0
h2,91150,acyc_0700-03.txt,700,2219,300,0,,0
h2,91151,acyc_0700-03.txt,700,2219,300,0,,0
h2,91152,acyc_0700-03.txt,700,2219,300,0,,0
h2,91153,acyc_0700-03.txt,700,2219,200,0,,0
h2,91154,acyc_0700-03.txt,700,2219,300,0,,0
h2,91155,acyc_0700-03.txt,700,2219,300,0,,0
h2,91156,acyc_0700-03.txt,700,2219,200,0,,0
h2,91157,acyc_0700-03.txt,700,2219,400,0,,0
h2,91158,acyc_0700-03.txt,700,2219,400,0,,0
h2,91159,acyc_0700-03.txt,700,2219,300,0,,0
h2,91160,acyc_0700-03.txt,700,2219,300,0,,0
h2,91161,acyc_0700-03.txt,700,2219,200,0,,0
h2,91162,acyc_0700-03.txt,700,2219,100,0,,0
h2,91163,acyc_0700-03.txt,700,2219,200,0,,0
h2,91164,acyc_0700-03.txt,700,2219,300,0,,0
h2,91165,acyc_0700-03.txt,700,2219,300,0,,0
h2,91166,acyc_0700-03.txt,700,2219,100,0,,0
h2,91167,acyc_0700-03.txt,700,2219,100,0,,0
h2,91168,acyc_0700-03.txt,700,2219,300,0,,0
h2,91169,acyc_0700-03.txt,700,2219,600,0,,0
h2,91170,acyc_0700-03.txt,700,2219,300,0,,0
h2,91171,acyc_0700-03.txt,700,2219,300,0,,0
h2,91172,acyc_0700-03.txt,700,2219,300,0,,0
h2,91173,acyc_0700-03.txt,700,2219,200,0,,0
h2,91174,acyc_0700-03.txt,700,2219,400,0,,0
h2,91175,acyc_0700-03.txt,700,2219,300,0,,0
h2,91176,acyc_0700-03.txt,700,2219,300,0,,0
h2,91177,acyc_0700-03.txt,700,2219,200,0,,0
h2,91178,acyc_0700-03.txt,700,2219,200,0,,0
h2,91179,acyc_0700-03.txt,700,2219,200,0,,0
h2,91180,acyc_0700-03.txt,700,2219,200,0,,0
h2,91181,acyc_0700-03.txt,700,2219,200,0,,0
h2,91182,acyc_0700-03.txt,700,2219,300,0,,0
h2,91183,acyc_0700-03.txt,700,2219,300,0,,0
h2,91184,acyc_0700-03.txt,700,2219,400,0,,0
h2,91185,acyc_0700-03.txt,700,2219,200,0,,0
h2,91186,acyc_0700-03.txt,700,2219,200,0,,0
h2,91187,acyc_0700-03.txt,700,2219,400,0,,0
h2,91188,acyc_0700-03.txt,700,2219,100,0,,0
h2,91189,acyc_0700-03.txt,700,2219,100,0,,0
h2,91190,acyc_0700-03.txt,700,2219,200,0,,0
h2,91191,acyc_0700-03.txt,700,2219,200,0,,0
h2,91192,acyc_0700-03.txt,700,2219,200,0,,0
h2,91193,acyc_0700-03.txt,700,2219,300,0,,0
h2,91194,acyc_0700-03.txt,700,2219,300,0,,0
h2,91195,acyc_0700-03.txt,700,2219,500,0,,0
h2,91196,acyc_0700-03.txt,700,2219,100,0,,0
h2,91197,acyc_0700-03.txt,700,2219,400,0,,0
h2,91198,acyc_0700-03.txt,700,2219,200,0,,0
h2,91199,acyc_0700-03.txt,700,2219,100,0,,0
h2,91200,acyc_0700-03.txt,700,2219,300,0,,0
h2,91201,acyc_0700-03.txt,700,2219,300,0,,0
h2,91202,acyc_0700-03.txt,700,2219,100,0,,0
h2,91203,acyc_0700-03.txt,700,2219,300,0,,0
h2,91204,acyc_0700-03.txt,700,2219,200,0,,0
h2,91205,acyc_0700-03.txt,700,2219,200,0,,0
h2,91206,acyc_0700-03.txt,700,2219,100,0,,0
h2,91207,acyc_0700-03.txt,700,2219,200,0,,0
h2,91208,acyc_0700-03.txt,700,2219,300,0,,0
h2,91209,acyc_0700-03.txt,700,2219,300,0,,0
h2,91210,acyc_0700-03.txt,700,2219,300,0,,0
h2,91211,acyc_0700-03.txt,700,2219,200,0,,0
h2,91212,acyc_0700-03.txt,700,2219,500,0,,0
h2,91213,acyc_0700-03.txt,700,2219,200,0,,0
h2,91214,acyc_0700-03.txt,700,2219,200,0,,0
h2,91215,acyc_0700-03.txt,700,2219,300,0,,0
h2,91216,acyc_0700-03.txt,700,2219,500,0,,0
h2,91217,acyc_0700-03.txt,700,2219,300,0,,0
h2,91218,acyc_0700-03.txt,700,2219,200,0,,0
h2,91219,acyc_0700-03.txt,700,2219,200,0,,0
h2,91220,acyc_0700-03.txt,700,2219,300,0,,0
h2,91221,acyc_0700-03.txt,700,2219,300,0,,0
h2,91222,acyc_0700-03.txt,700,2219,300,0,,0
h2,91223,acyc_0700-03.txt,700,2219,300,0,,0
h2,91224,acyc_0700-03.txt,700,2219,200,0,,0
h2,91225,acyc_0700-03.txt,700,2219,200,0,,0
h2,91226,acyc_0700-03.txt,700,2219,300,0,,0
h2,91227,acyc_0700-03.txt,700,2219,300,0,,0
h2,91228,acyc_0700-03.txt,700,2219,300,0,,0
h2,91229,acyc_0700-03.txt,700,2219,400,0,,0
h2,91230,acyc_0700-03.txt,700,2219,200,0,,0
h2,91231,acyc_0700-03.txt,700,2219,200,0,,0
h2,91232,acyc_0700-03.txt,700,2219,200,0,,0
h2,91233,acyc_0700-03.txt,700,2219,200,0,,0
h2,91234,acyc_0700-03.txt,700,2219,200,0,,0
h2,91235,acyc_0700-03.txt,700,2219,200,0,,0
h2,91236,acyc_0700-03.txt,700,2219,200,0,,0
h2,91237,acyc_0700-03.txt,700,2219,200,0,,0
h2,91238,acyc_0700-03.txt,700,2219,300,0,,0
h2,91239,acyc_0700-03.txt,700,2219,100,0,,0
h2,91240,acyc_0700-03.txt,700,2219,200,0,,0
h2,91241,acyc_0700-03.txt,700,2219,100,0,,0
h2,91242,acyc_0700-03.txt,700,2219,200,0,,0
h2,91243,acyc_0700-03.txt,700,2219,600,0,,0
h2,91244,acyc_0700-03.txt,700,2219,200,0,,0
h2,91245,acyc_0700-03.txt,700,2219,200,0,,0
h2,91246,acyc_0700-03.txt,700,2219,200,0,,0
h2,91247,acyc_0700-03.txt,700,2219,200,0,,0
h2,91248,acyc_0700-03.txt,700,2219,200,0,,0
h2,91249,acyc_0700-03.txt,700,2219,200,0,,0
h2,91250,acyc_0700-03.txt,700,2219,200,0,,0
h2,91251,acyc_0700-03.txt,700,2219,200,0,,0
h2,91252,acyc_0700-03.txt,700,2219,200,0,,0
h2,91253,acyc_0700-03.txt,700,2219,100,0,,0
h2,91254,acyc_0700-03.txt,700,2219,300,0,,0
h2,91255,acyc_0700-03.txt,700,2219,100,0,,0
h2,91256,acyc_0700-03.txt,700,2219,300,0,,0
h2,91257,acyc_0700-03.txt,700,2219,200,0,,0
h2,91258,acyc_0700-03.txt,700,2219,100,0,,0
h2,91259,acyc_0700-03.txt,700,2219,100,0,,0
h2,91260,acyc_0700-03.txt,700,2219,300,0,,0
h2,91261,acyc_0700-03.txt,700,2219,100,0,,0
h2,91262,acyc_0700-03.txt,700,2219,200,0,,0
h2,91263,acyc_0700-03.txt,700,2219,200,0,,0
h2,91264,acyc_0700-03.txt,700,2219,300,0,,0
h2,91265,acyc_0700-03.txt,700,2219,100,0,,0
h2,91266,acyc_0700-03.txt,700,2219,200,0,,0
h2,91267,acyc_0700-03.txt,700,2219,300,0,,0
h2,91268,acyc_0700-03.txt,700,2219,200,0,,0
h2,91269,acyc_0700-03.txt,700,2219,300,0,,0
h2,91270,acyc_0700-03.txt,700,2219,200,0,,0
h2,91271,acyc_0700-03.txt,700,2219,200,0,,0
h2,91272,acyc_0700-03.txt,700,2219,200,0,,0
h2,91273,acyc_0700-03.txt,700,2219,200,0,,0
h2,91274,acyc_0700-03.txt,700,2219,200,0,,0
h2,91275,acyc_0700-03.txt,700,2219,200,0,,0
h2,91276,acyc_0700-03.txt,700,2219,200,0,,0
h2,91277,acyc_0700-03.txt,700,2219,600,0,,0
h2,91278,acyc_0700-03.txt,700,2219,100,0,,0
h2,91279,acyc_0700-03.txt,700,2219,200,0,,0
h2,91280,acyc_0700-03.txt,700,2219,100,0,,0
h2,91281,acyc_0700-03.txt,700,2219,100,0,,0
h2,91282,acyc_0700-03.txt,700,2219,200,0,,0
h2,91283,acyc_0700-03.txt,700,2219,200,0,,0
h2,91284,acyc_0700-03.txt,700,2219,200,0,,0
h2,91285,acyc_0700-03.txt,700,2219,300,0,,0
h2,91286,acyc_0700-03.txt,700,2219,500,0,,0
h2,91287,acyc_0700-03.txt,700,2219,100,0,,0
h2,91288,acyc_0700-03.txt,700,2219,100,0,,0
h2,91289,acyc_0700-03.txt,700,2219,100,0,,0
h2,91290,acyc_0700-03.txt,700,2219,300,0,,0
h2,91291,acyc_0700-03.txt,700,2219,200,0,,0
h2,91292,acyc_0700-03.txt,700,2219,100,0,,0
h2,91293,acyc_0700-03.txt,700,2219,200,0,,0
h2,91294,acyc_0700-03.txt,700,2219,600,0,,0
h2,91295,acyc_0700-03.txt,700,2219,400,0,,0
h2,91296,acyc_0700-03.txt,700,2219,200,0,,0
h2,91297,acyc_0700-03.txt,700,2219,300,0,,0
h2,91298,acyc_0700-03.txt,700,2219,300,0,,0
h2,91299,acyc_0700-03.txt,700,2219,200,0,,0
h2,91300,acyc_0700-03.txt,700,2219,500,0,,0
h2,91301,acyc_0700-03.txt,700,2219,200,0,,0
h2,91302,acyc_0700-03.txt,700,2219,200,0,,0
h2,91303,acyc_0700-03.txt,700,2219,200,0,,0
h2,91304,acyc_0700-03.txt,700,2219,400,0,,0
h2,91305,acyc_0700-03.txt,700,2219,300,0,,0
h2,91306,acyc_0700-03.txt,700,2219,200,0,,0
h2,91307,acyc_0700-03.txt,700,2219,400,0,,0
h2,91308,acyc_0700-03.txt,700,2219,300,0,,0
h2,91309,acyc_0700-03.txt,700,2219,400,0,,0
h2,91310,acyc_0700-03.txt,700,2219,200,0,,0
h2,91311,acyc_0700-03.txt,700,2219,400,0,,0
h2,91312,acyc_0700-03.txt,700,2219,100,0,,0
h2,91313,acyc_0700-03.txt,700,2219,400,0,,0
h2,91314,acyc_0700-03.txt,700,2219,400,0,,0
h2,91315,acyc_0700-03.txt,700,2219,300,0,,0
h2,91316,acyc_0700-03.txt,700,2219,300,0,,0
h2,91317,acyc_0700-03.txt,700,2219,400,0,,0
h2,91318,acyc_0700-03.txt,700,2219,200,0,,0
h2,91319,acyc_0700-03.txt,700,2219,200,0,,0
h2,91320,acyc_0700-03.txt,700,2219,100,0,,0
h2,91321,acyc_0700-03.txt,700,2219,300,0,,0
h2,91322,acyc_0700-03.txt,700,2219,200,0,,0
h2,91323,acyc_0700-03.txt,700,2219,200,0,,0
h2,91324,acyc_0700-03.txt,700,2219,400,0,,0
h2,91325,acyc_0700-03.txt,700,2219,200,0,,0
h2,91326,acyc_0700-03.txt,700,2219,200,0,,0
h2,91327,acyc_0700-03.txt,700,2219,100,0,,0
h2,91328,acyc_0700-03.txt,700,2219,400,0,,0
h2,91329,acyc_0700-03.txt,700,2219,200,0,,0
h2,91330,acyc_0700-03.txt,700,2219,300,0,,0
h2,91331,acyc_0700-03.txt,700,2219,200,0,,0
h2,91332,acyc_0700-03.txt,700,2219,100,0,,0
h2,91333,acyc_0700-03.txt,700,2219,100,0,,0
h2,91334,acyc_0700-03.txt,700,2219,200,0,,0
h2,91335,acyc_0700-03.txt,700,2219,300,0,,0
h2,91336,acyc_0700-03.txt,700,2219,200,0,,0
h2,91337,acyc_0700-03.txt,700,2219,300,0,,0
h2,91338,acyc_0700-03.txt,700,2219,300,0,,0
h2,91339,acyc_0700-03.txt,700,2219,200,0,,0
h2,91340,acyc_0700-03.txt,700,2219,300,0,,0
h2,91341,acyc_0700-03.txt,700,2219,200,0,,0
h2,91342,acyc_0700-03.txt,700,2219,200,0,,0
h2,91343,acyc_0700-03.txt,700,2219,100,0,,0
h2,91344,acyc_0700-03.txt,700,2219,300,0,,0
h2,91345,acyc_0700-03.txt,700,2219,300,0,,0
h2,91346,acyc_0700-03.txt,700,2219,200,0,,0
h2,91347,acyc_0700-03.txt,700,2219,300,0,,0
h2,91348,acyc_0700-03.txt,700,2219,200,0,,0
h2,91349,acyc_0700-03.txt,700,2219,200,0,,0
h2,91350,acyc_0700-03.txt,700,2219,300,0,,0
h2,91351,acyc_0700-03.txt,700,2219,100,0,,0
h2,91352,acyc_0700-03.txt,700,2219,300,0,,0
h2,91353,acyc_0700-03.txt,700,2219,200,0,,0
h2,91354,acyc_0700-03.txt,700,2219,300,0,,0
h2,91355,acyc_0700-03.txt,700,2219,300,0,,0
h2,91356,acyc_0700-03.txt,700,2219,300,0,,0
h2,91357,acyc_0700-03.txt,700,2219,100,0,,0
h2,91358,acyc_0700-03.txt,700,2219,200,0,,0
h2,91359,acyc_0700-03.txt,700,2219,300,0,,0
h2,91360,acyc_0700-03.txt,700,2219,400,0,,0
h2,91361,acyc_0700-03.txt,700,2219,200,0,,0
h2,91362,acyc_0700-15.txt,700,10611,1400,0,,0
h2,91363,acyc_0700-15.txt,700,10611,400,0,,0
h2,91364,acyc_0700-15.txt,700,10611,300,0,,0
h2,91365,acyc_0700-15.txt,700,10611,400,0,,0
h2,91366,acyc_0700-15.txt,700,10611,400,0,,0
h2,91367,acyc_0700-15.txt,700,10611,200,0,,0
h2,91368,acyc_0700-15.txt,700,10611,400,0,,0
h2,91369,acyc_0700-15.txt,700,10611,500,0,,0
h2,91370,acyc_0700-15.txt,700,10611,400,0,,0
h2,91371,acyc_0700-15.txt,700,10611,200,0,,0
h2,91372,acyc_0700-15.txt,700,10611,200,0,,0
h2,91373,acyc_0700-15.txt,700,10611,300,0,,0
h2,91374,acyc_0700-15.txt,700,10611,200,0,,0
h2,91375,acyc_0700-15.txt,700,10611,200,0,,0
h2,91376,acyc_0700-15.txt,700,10611,100,0,,0
h2,91377,acyc_0700-15.txt,700,10611,200,0,,0
h2,91378,acyc_0700-15.txt,700,10611,300,0,,0
h2,91379,acyc_0700-15.txt,700,10611,300,0,,0
h2,91380,acyc_0700-15.txt,700,10611,300,0,,0
h2,91381,acyc_0700-15.txt,700,10611,100,0,,0
h2,91382,acyc_0700-15.txt,700,10611,400,0,,0
h2,91383,acyc_0700-15.txt,700,10611,400,0,,0
h2,91384,acyc_0700-15.txt,700,10611,500,0,,0
h2,91385,acyc_0700-15.txt,700,10611,300,0,,0
h2,91386,acyc_0700-15.txt,700,10611,200,0,,0
h2,91387,acyc_0700-15.txt,700,10611,200,0,,0
h2,91388,acyc_0700-15.txt,700,10611,200,0,,0
h2,91389,acyc_0700-15.txt,700,10611,400,0,,0
h2,91390,acyc_0700-15.txt,700,10611,400,0,,0
h2,91391,acyc_0700-15.txt,700,10611,400,0,,0
h2,91392,acyc_0700-15.txt,700,10611,300,0,,0
